플랫폼,날짜,순위,게임명,퍼블리셔
원스토어,2025-08-02,71,스노우 브레이크: 포비든 존,Seasun Games Pte. Ltd.
원스토어,2025-08-02,72,돌파 삼국지,SHARK ENTERTAINMENT LIMITED
원스토어,2025-08-02,73,우파루 오딧세이,NHN Corp.
원스토어,2025-08-02,74,Dynasty Legends 2: 무쌍전란,HK TAIHE INTERACTIVE LIMITED
원스토어,2025-08-02,75,명일방주,Yostar Limited.
원스토어,2025-08-02,76,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.
원스토어,2025-08-02,77,패스 오브 라이징,SPGFun
원스토어,2025-08-02,78,9UP 프로야구: KBO 모바일 야구 매니저,Ace Project Inc.
원스토어,2025-08-02,79,뮤 모나크2,Webzen Inc.
원스토어,2025-08-02,80,데블M,37 Mobile Games
원스토어,2025-08-02,81,클래시 오브 킹즈 (Clash of kings),Elex Wireless
원스토어,2025-08-02,82,다크에덴M,Playworks. Corporation
원스토어,2025-08-02,83,붉은 도시,주식회사 엔드나인게임즈
원스토어,2025-08-02,84,앵커패닉,Neptune Corp.
원스토어,2025-08-02,85,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse
원스토어,2025-08-02,86,주술회전 팬텀 퍼레이드,BILIBILI
원스토어,2025-08-02,87,오피스 퀸 키우기,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-02,88,델리팡,swgames
원스토어,2025-08-02,89,에이지 오브 엠파이어 모바일,Level Infinite
원스토어,2025-08-02,90,펭귄 대모험 : 꽁꽁 방어전,POPJOY
원스토어,2025-08-02,91,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA
원스토어,2025-08-02,92,아이모: The World of Magic,Com2uS
원스토어,2025-08-02,93,어비스: 데스티니,"Apollo Technology Co.,Ltd"
원스토어,2025-08-02,94,신삼국지 모바일-코에이 테크모 인증,QookkaGames
원스토어,2025-08-02,95,좀비 웨이브스,Fun Formula
원스토어,2025-08-02,96,애니팡3,"Wemade Play Co.,Ltd."
원스토어,2025-08-02,97,킹덤 가드: 타워 디펜스,Tap4fun (Hong Kong) Limited
원스토어,2025-08-02,98,세븐: 글로리 로드,Kingnet Technology Limited
원스토어,2025-08-02,99,검은사막 모바일,PEARL ABYSS
원스토어,2025-08-02,100,디그핑,디그핑
원스토어,2025-08-03,1,EA SPORTS FC Online M,NEXON Company
원스토어,2025-08-03,2,갓깨비 키우기-999뽑기 증정,Joy Nice Games
원스토어,2025-08-03,3,문명: 연맹의 시대,"2K, Inc. - a Take-Two Interactive affiliate"
원스토어,2025-08-03,4,컴투스프로야구2025,Com2uS
원스토어,2025-08-03,5,나이트 크로우,"Wemade Co., Ltd"
원스토어,2025-08-03,6,사북성:언데드,Star Entertainment HK
원스토어,2025-08-03,7,DK모바일 리본,(주) Ntrance
원스토어,2025-08-03,8,컴투스프로야구V25,Com2uS
원스토어,2025-08-03,9,창세기전 모바일,LINE Games
원스토어,2025-08-03,10,블루 아카이브,NEXON Company
원스토어,2025-08-03,11,버섯커 키우기-3000뽑기 증정,Joy Nice Games
원스토어,2025-08-03,12,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED"
원스토어,2025-08-03,13,미르4,"Wemade Co., Ltd"
원스토어,2025-08-03,14,마피아42,TEAM42
원스토어,2025-08-03,15,에이지 오브 제트: 타워 디펜스,CamelStudio
원스토어,2025-08-03,16,I9: 인페르노 나인 - <나만뉴> 콜라보,"Leniu Technology Co., Limited"
원스토어,2025-08-03,17,랜드 오브 제일,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.
원스토어,2025-08-03,18,천년 어게인,"VFive Games Co.,Ltd."
원스토어,2025-08-03,19,디아블로 이모탈,"Blizzard Entertainment, Inc."
원스토어,2025-08-03,20,삼국지M,Efun Company
원스토어,2025-08-03,21,한게임 포커,NHN Corp.
원스토어,2025-08-03,22,비지 세이비어,Joy Nice Games
원스토어,2025-08-03,23,그라나도 에스파다M - 신섭 3080소환 증정 중!,HanbitSoft Inc
원스토어,2025-08-03,24,아레스 : 라이즈 오브 가디언즈,Kakao Games Corp.
원스토어,2025-08-03,25,피망 포커 for onestore,NEOWIZ
원스토어,2025-08-03,26,월드 워 머신 컨퀘스트,NDREAM Corp.
원스토어,2025-08-03,27,건쉽배틀 토탈워페어,JOYCITY Corp.
원스토어,2025-08-03,28,MLB 9이닝스 25,(주)컴투스
원스토어,2025-08-03,29,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-03,30,트리 오브 세이비어: 네버랜드,Qookka Games
원스토어,2025-08-03,31,Call of Chaos : Assemble,(주) 드래곤플라이
원스토어,2025-08-03,32,스피릿 테일즈,Com2uS Holdings
원스토어,2025-08-03,33,인생존망겜,37GAMES
원스토어,2025-08-03,34,에보니 - 왕의 귀환,TG Inc.
원스토어,2025-08-03,35,에오스 블랙 for OneStore,bluepotion
원스토어,2025-08-03,36,탑 플레이어 포커- 바카라 블랙잭 슬롯 홀덤 로우바둑이,404CONNECT Inc.
원스토어,2025-08-03,37,삼국지 오리진,R2 Games Asia
원스토어,2025-08-03,38,모에라이: 운명의 계약,Ujoy Games
원스토어,2025-08-03,39,에그몬 월드:저니,"Apollo Technology Co.,Ltd"
원스토어,2025-08-03,40,이세계 판타지 라이프,ESTARGAMES
원스토어,2025-08-03,41,아키르: 콜 오브 에시르,SPGFun
원스토어,2025-08-03,42,블레이드&소울2,NCSOFT
원스토어,2025-08-03,43,라그나로크 : Back to Glory,GRAVITY
원스토어,2025-08-03,44,삼국지 올스타 X 광마회귀 콜라보,highbrow
원스토어,2025-08-03,45,프리스톤테일M,FOW Games
원스토어,2025-08-03,46,CoA:아틀란의 크리스탈,Fumin|Yao
원스토어,2025-08-03,47,서리와 불：King of Avalon,FunPlus International AG
원스토어,2025-08-03,48,라스트오리진,"VALOFE Co., Ltd."
원스토어,2025-08-03,49,로스트 소드,위메이드커넥트
원스토어,2025-08-03,50,99강화 나무몽둥이 : 키우기 X 아수라 콜라보,STUDIO LICO Corp.
원스토어,2025-08-03,51,라그나로크 오리진,"GRAVITY Co., Ltd."
원스토어,2025-08-03,52,에오스 레드,BluePotion Games
원스토어,2025-08-03,53,삼국지 러쉬 Origins : 타워 디펜스,Amazing Cat Interactive Entertainment Technology
원스토어,2025-08-03,54,궁:영롱몽,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-03,55,바람의나라: 연,NEXON Company
원스토어,2025-08-03,56,컴투스프로야구매니저 LIVE 2025,Com2uS
원스토어,2025-08-03,57,Dynasty Legends 2: 무쌍전란,HK TAIHE INTERACTIVE LIMITED
원스토어,2025-08-03,58,한게임 섯다&맞고,NHN Corp.
원스토어,2025-08-03,59,돌파 삼국지,SHARK ENTERTAINMENT LIMITED
원스토어,2025-08-03,60,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT
원스토어,2025-08-03,61,영웅전설: 가가브 트릴로지,FOW Games
원스토어,2025-08-03,62,대항해의길,Linekong Korea Co. Ltd.
원스토어,2025-08-03,63,기적의 검,4399 KOREA
원스토어,2025-08-03,64,레알팜 : 진짜 농부를 만나는 게임,NEOGAMES
원스토어,2025-08-03,65,아드,Sesisoft
원스토어,2025-08-03,66,S.O.S: 스테이트 오브 서바이벌,FunPlus International AG
원스토어,2025-08-03,67,미르2: 깨어난 사북성,HK ZHILI YAOAN LIMITED
원스토어,2025-08-03,68,왔더벅: 미니 삼국-라바 콜라보 실시!,BYTEFUN GAMES PTE. LTD.
원스토어,2025-08-03,69,앵커패닉,Neptune Corp.
원스토어,2025-08-03,70,캣 히어로 : 방치형 RPG,주식회사 게임듀오
원스토어,2025-08-03,71,데블M,37 Mobile Games
원스토어,2025-08-03,72,황제의 꿈,彩蛋遊?
원스토어,2025-08-03,73,오피스 퀸 키우기,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-03,74,9UP 프로야구: KBO 모바일 야구 매니저,Ace Project Inc.
원스토어,2025-08-03,75,다크에덴M,Playworks. Corporation
원스토어,2025-08-03,76,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.
원스토어,2025-08-03,77,붉은 도시,주식회사 엔드나인게임즈
원스토어,2025-08-03,78,델리팡,swgames
원스토어,2025-08-03,79,삼국지:전란,RASTAR GAMES HK
원스토어,2025-08-03,80,우파루 오딧세이,NHN Corp.
원스토어,2025-08-03,81,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA
원스토어,2025-08-03,82,뮤 모나크2,Webzen Inc.
원스토어,2025-08-03,83,패스 오브 라이징,SPGFun
원스토어,2025-08-03,84,스노우 브레이크: 포비든 존,Seasun Games Pte. Ltd.
원스토어,2025-08-03,85,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.
원스토어,2025-08-03,86,질풍삼국,G-CONG NETWORK
원스토어,2025-08-03,87,애니팡3,"Wemade Play Co.,Ltd."
원스토어,2025-08-03,88,삼국지 전략판,Qookka Games
원스토어,2025-08-03,89,좀비 웨이브스,Fun Formula
원스토어,2025-08-03,90,주술회전 팬텀 퍼레이드,BILIBILI
원스토어,2025-08-03,91,히어로즈 테일즈,37 Mobile Games
원스토어,2025-08-03,92,신삼국지 모바일-코에이 테크모 인증,QookkaGames
원스토어,2025-08-03,93,에이지 오브 엠파이어 모바일,Level Infinite
원스토어,2025-08-03,94,달토끼 키우기,ablegames
원스토어,2025-08-03,95,클래시 오브 킹즈 (Clash of kings),Elex Wireless
원스토어,2025-08-03,96,펭귄 대모험 : 꽁꽁 방어전,POPJOY
원스토어,2025-08-03,97,세븐: 글로리 로드,Kingnet Technology Limited
원스토어,2025-08-03,98,아이모: The World of Magic,Com2uS
원스토어,2025-08-03,99,라살라스,"Lepor Games Co.,Ltd"
원스토어,2025-08-03,100,영혼 키우기 X 귀환자의 마법은 특별해야 합니다,Pole Position Games Inc.
원스토어,2025-08-04,1,EA SPORTS FC Online M,NEXON Company
원스토어,2025-08-04,2,갓깨비 키우기-999뽑기 증정,Joy Nice Games
원스토어,2025-08-04,3,문명: 연맹의 시대,"2K, Inc. - a Take-Two Interactive affiliate"
원스토어,2025-08-04,4,컴투스프로야구2025,Com2uS
원스토어,2025-08-04,5,사북성:언데드,Star Entertainment HK
원스토어,2025-08-04,6,나이트 크로우,"Wemade Co., Ltd"
원스토어,2025-08-04,7,컴투스프로야구V25,Com2uS
원스토어,2025-08-04,8,창세기전 모바일,LINE Games
원스토어,2025-08-04,9,DK모바일 리본,(주) Ntrance
원스토어,2025-08-04,10,블루 아카이브,NEXON Company
원스토어,2025-08-04,11,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED"
원스토어,2025-08-04,12,버섯커 키우기-3000뽑기 증정,Joy Nice Games
원스토어,2025-08-04,13,미르4,"Wemade Co., Ltd"
원스토어,2025-08-04,14,천년 어게인,"VFive Games Co.,Ltd."
원스토어,2025-08-04,15,랜드 오브 제일,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.
원스토어,2025-08-04,16,I9: 인페르노 나인 - <나만뉴> 콜라보,"Leniu Technology Co., Limited"
원스토어,2025-08-04,17,에이지 오브 제트: 타워 디펜스,CamelStudio
원스토어,2025-08-04,18,마피아42,TEAM42
원스토어,2025-08-04,19,디아블로 이모탈,"Blizzard Entertainment, Inc."
원스토어,2025-08-04,20,한게임 포커,NHN Corp.
원스토어,2025-08-04,21,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-04,22,삼국지M,Efun Company
원스토어,2025-08-04,23,월드 워 머신 컨퀘스트,NDREAM Corp.
원스토어,2025-08-04,24,피망 포커 for onestore,NEOWIZ
원스토어,2025-08-04,25,인생존망겜,37GAMES
원스토어,2025-08-04,26,에보니 - 왕의 귀환,TG Inc.
원스토어,2025-08-04,27,MLB 9이닝스 25,(주)컴투스
원스토어,2025-08-04,28,그라나도 에스파다M - 신섭 3080소환 증정 중!,HanbitSoft Inc
원스토어,2025-08-04,29,아키르: 콜 오브 에시르,SPGFun
원스토어,2025-08-04,30,에오스 블랙 for OneStore,bluepotion
원스토어,2025-08-04,31,에그몬 월드:저니,"Apollo Technology Co.,Ltd"
원스토어,2025-08-04,32,비지 세이비어,Joy Nice Games
원스토어,2025-08-04,33,모에라이: 운명의 계약,Ujoy Games
원스토어,2025-08-04,34,건쉽배틀 토탈워페어,JOYCITY Corp.
원스토어,2025-08-04,35,스피릿 테일즈,Com2uS Holdings
원스토어,2025-08-04,36,트리 오브 세이비어: 네버랜드,Qookka Games
원스토어,2025-08-04,37,삼국지 오리진,R2 Games Asia
원스토어,2025-08-04,38,Call of Chaos : Assemble,(주) 드래곤플라이
원스토어,2025-08-04,39,이세계 판타지 라이프,ESTARGAMES
원스토어,2025-08-04,40,아레스 : 라이즈 오브 가디언즈,Kakao Games Corp.
원스토어,2025-08-04,41,블레이드&소울2,NCSOFT
원스토어,2025-08-04,42,삼국지 올스타 X 광마회귀 콜라보,highbrow
원스토어,2025-08-04,43,프리스톤테일M,FOW Games
원스토어,2025-08-04,44,좀비 웨이브스,Fun Formula
원스토어,2025-08-04,45,서리와 불：King of Avalon,FunPlus International AG
원스토어,2025-08-04,46,라그나로크 : Back to Glory,GRAVITY
원스토어,2025-08-04,47,탑 플레이어 포커- 바카라 블랙잭 슬롯 홀덤 로우바둑이,404CONNECT Inc.
원스토어,2025-08-04,48,삼국지 러쉬 Origins : 타워 디펜스,Amazing Cat Interactive Entertainment Technology
원스토어,2025-08-04,49,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA
원스토어,2025-08-04,50,라스트오리진,"VALOFE Co., Ltd."
원스토어,2025-08-04,51,궁:영롱몽,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-04,52,로스트 소드,위메이드커넥트
원스토어,2025-08-04,53,라그나로크 오리진,"GRAVITY Co., Ltd."
원스토어,2025-08-04,54,컴투스프로야구매니저 LIVE 2025,Com2uS
원스토어,2025-08-04,55,바람의나라: 연,NEXON Company
원스토어,2025-08-04,56,다크에덴M,Playworks. Corporation
원스토어,2025-08-04,57,99강화 나무몽둥이 : 키우기 X 아수라 콜라보,STUDIO LICO Corp.
원스토어,2025-08-04,58,한게임 섯다&맞고,NHN Corp.
원스토어,2025-08-04,59,CoA:아틀란의 크리스탈,Fumin|Yao
원스토어,2025-08-04,60,미르2: 깨어난 사북성,HK ZHILI YAOAN LIMITED
원스토어,2025-08-04,61,Dynasty Legends 2: 무쌍전란,HK TAIHE INTERACTIVE LIMITED
원스토어,2025-08-04,62,데블M,37 Mobile Games
원스토어,2025-08-04,63,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT
원스토어,2025-08-04,64,레알팜 : 진짜 농부를 만나는 게임,NEOGAMES
원스토어,2025-08-04,65,에오스 레드,BluePotion Games
원스토어,2025-08-04,66,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.
원스토어,2025-08-04,67,돌파 삼국지,SHARK ENTERTAINMENT LIMITED
원스토어,2025-08-04,68,S.O.S: 스테이트 오브 서바이벌,FunPlus International AG
원스토어,2025-08-04,69,히어로즈 테일즈,37 Mobile Games
원스토어,2025-08-04,70,오피스 퀸 키우기,WISH INTERACTIVE TECHNOLOGY LIMITED
원스토어,2025-08-04,71,기적의 검,4399 KOREA
원스토어,2025-08-04,72,뮤 모나크2,Webzen Inc.
원스토어,2025-08-04,73,애니팡3,"Wemade Play Co.,Ltd."
원스토어,2025-08-04,74,영웅전설: 가가브 트릴로지,FOW Games
원스토어,2025-08-04,75,황제의 꿈,彩蛋遊?
원스토어,2025-08-04,76,캐리비안의 해적: 전쟁의 물결,JOYCITY Corp.
원스토어,2025-08-04,77,대항해의길,Linekong Korea Co. Ltd.
원스토어,2025-08-04,78,왔더벅: 미니 삼국-라바 콜라보 실시!,BYTEFUN GAMES PTE. LTD.
원스토어,2025-08-04,79,9UP 프로야구: KBO 모바일 야구 매니저,Ace Project Inc.
원스토어,2025-08-04,80,아드,Sesisoft
원스토어,2025-08-04,81,앵커패닉,Neptune Corp.
원스토어,2025-08-04,82,질풍삼국,G-CONG NETWORK
원스토어,2025-08-04,83,삼국지:전란,RASTAR GAMES HK
원스토어,2025-08-04,84,델리팡,swgames
원스토어,2025-08-04,85,캣 히어로 : 방치형 RPG,주식회사 게임듀오
원스토어,2025-08-04,86,나 혼자 만렙 삼국,"Apollo Technology Co.,Ltd"
원스토어,2025-08-04,87,주술회전 팬텀 퍼레이드,BILIBILI
원스토어,2025-08-04,88,어비스: 데스티니,"Apollo Technology Co.,Ltd"
원스토어,2025-08-04,89,패스 오브 라이징,SPGFun
원스토어,2025-08-04,90,스노우 브레이크: 포비든 존,Seasun Games Pte. Ltd.
원스토어,2025-08-04,91,붉은 도시,주식회사 엔드나인게임즈
원스토어,2025-08-04,92,펭귄 대모험 : 꽁꽁 방어전,POPJOY
원스토어,2025-08-04,93,신삼국지 모바일-코에이 테크모 인증,QookkaGames
원스토어,2025-08-04,94,에이지 오브 엠파이어 모바일,Level Infinite
원스토어,2025-08-04,95,한게임포커 클래식 for OneStore,NHN Corp.
원스토어,2025-08-04,96,삼국지 전략판,Qookka Games
원스토어,2025-08-04,97,달토끼 키우기,ablegames
원스토어,2025-08-04,98,킹덤스토리 - 3000뽑기 증정,SOFTNYX
원스토어,2025-08-04,99,우파루 오딧세이,NHN Corp.
원스토어,2025-08-04,100,아이모: The World of Magic,Com2uS
원스토어,2025-08-05,1,EA SPORTS FC Online M,NEXON Company
원스토어,2025-08-05,2,갓깨비 키우기-999뽑기 증정,Joy Nice Games
원스토어,2025-08-05,3,컴투스프로야구2025,Com2uS
원스토어,2025-08-05,4,사북성:언데드,Star Entertainment HK
원스토어,2025-08-05,5,문명: 연맹의 시대,"2K, Inc. - a Take-Two Interactive affiliate"
원스토어,2025-08-05,6,나이트 크로우,"Wemade Co., Ltd"
원스토어,2025-08-05,7,창세기전 모바일,LINE Games
원스토어,2025-08-05,8,컴투스프로야구V25,Com2uS
원스토어,2025-08-05,9,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED"
원스토어,2025-08-05,10,블루 아카이브,NEXON Company
원스토어,2025-08-05,11,천년 어게인,"VFive Games Co.,Ltd."
원스토어,2025-08-05,12,랜드 오브 제일,SINGAPORE JUST GAME TECHNOLOGY PTE. LTD.
원스토어,2025-08-05,13,에이지 오브 제트: 타워 디펜스,CamelStudio
원스토어,2025-08-05,14,디아블로 이모탈,"Blizzard Entertainment, Inc."
원스토어,2025-08-05,15,I9: 인페르노 나인 - <나만뉴> 콜라보,"Leniu Technology Co., Limited"
원스토어,2025-08-05,16,DK모바일 리본,(주) Ntrance
원스토어,2025-08-05,17,버섯커 키우기-3000뽑기 증정,Joy Nice Games
원스토어,2025-08-05,18,미르4,"Wemade Co., Ltd"
원스토어,2025-08-05,19,마피아42,TEAM42
원스토어,2025-08-05,20,한게임 포커,NHN Corp.
원스토어,2025-08-05,21,탑 플레이어 포커- 바카라 블랙잭 슬롯 홀덤 로우바둑이,404CONNECT Inc.
원스토어,2025-08-05,22,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED
